ano_ref,regiao,uf,municipio,codibge_munic,empresa,resid_permanentes,resid_uso_ocasional,pop_estimada
2014,CENTRO-OESTE,MS,INOCENCIA,500440,SANESUL,1971,0,5696
2014,CENTRO-OESTE,MS,ITAQUIRAI,500460,SANESUL,29,0,9526
2014,CENTRO-OESTE,MS,IVINHEMA,500470,SANESUL,219,0,22502
2014,CENTRO-OESTE,MS,JAPORA,500480,SANESUL,534,0,2040
2014,CENTRO-OESTE,MS,JARDIM,500500,,1,0,3
2014,CENTRO-OESTE,MS,JARDIM,500500,SANESUL,70,0,24375
2014,CENTRO-OESTE,MS,JATEI,500510,SANESUL,1023,0,3131
2014,CENTRO-OESTE,MS,JUTI,500515,SANESUL,15,0,4846
2014,CENTRO-OESTE,MS,LADARIO,500520,SANESUL,0,0,0
2014,CENTRO-OESTE,MS,LAGUNA CARAPA,500525,SANESUL,0,0,3424
2014,CENTRO-OESTE,MS,MARACAJU,500540,SANESUL,0,0,35500
2014,CENTRO-OESTE,MS,MUNDO NOVO,500568,SANESUL,5463,0,17208
2014,CENTRO-OESTE,MS,NAVIRAI,500570,SANESUL,215,0,49789
2014,CENTRO-OESTE,MS,NIOAQUE,500580,SANESUL,3214,0,10381
2014,CENTRO-OESTE,MS,NOVA ANDRADINA,500620,SANESUL,184,0,48466
2014,CENTRO-OESTE,MS,NOVO HORIZONTE DO SUL,500625,SANESUL,1341,0,4144
2014,CENTRO-OESTE,MS,PARANHOS,500635,SANESUL,1779,0,6885
2014,CENTRO-OESTE,MS,PONTA PORA,500660,SANESUL,20657,0,71680
2014,CENTRO-OESTE,MS,PORTO MURTINHO,500690,SANESUL,36,0,13860
2014,CENTRO-OESTE,MS,SAO GABRIEL DO OESTE,500769,,7004,0,22093
2014,CENTRO-OESTE,MS,SETE QUEDAS,500770,SANESUL,2823,0,9344
2014,CENTRO-OESTE,MS,SIDROLANDIA,500790,SANESUL,10152,0,32385
2014,CENTRO-OESTE,MS,SONORA,500793,SANESUL,0,0,15350
2014,CENTRO-OESTE,MS,TACURU,500795,SANESUL,1418,0,5218
2014,CENTRO-OESTE,MS,TAQUARUSSU,500797,SANESUL,55,0,3412
2014,CENTRO-OESTE,MS,TERENOS,500800,SANESUL,0,0,307
2014,CENTRO-OESTE,MS,TRES LAGOAS,500830,,20,16,62
2014,CENTRO-OESTE,MS,TRES LAGOAS,500830,SANESUL,33421,0,105945
2014,CENTRO-OESTE,MT,ACORIZAL,510010,,1354,57,4292
2014,CENTRO-OESTE,MT,AGUA BOA,510020,,50,0,19020
2014,CENTRO-OESTE,MT,ALTA FLORESTA,510025,,934,13263,35317
2014,CENTRO-OESTE,MT,ALTO ARAGUAIA,510030,,5285,0,16209
2014,CENTRO-OESTE,MT,ALTO BOA VISTA,510035,,225,0,913
2014,CENTRO-OESTE,MT,ALTO GARCAS,510040,,21,0,9003
2014,CENTRO-OESTE,MT,ALTO PARAGUAI,510050,,34,0,3361
2014,CENTRO-OESTE,MT,ALTO TAQUARI,510060,,26,0,8665
2014,CENTRO-OESTE,MT,APIACAS,510080,,1136,0,3783
2014,CENTRO-OESTE,MT,ARAGUAIANA,510100,,0,11,3106
2014,CENTRO-OESTE,MT,ARAGUAINHA,510120,,3,26,1019
2014,CENTRO-OESTE,MT,ARAPUTANGA,510125,,31,67,14694
2014,CENTRO-OESTE,MT,ARENAPOLIS,510130,,93,0,9650
2014,CENTRO-OESTE,MT,BARAO DE MELGACO,510160,,1385,126,5457
2014,CENTRO-OESTE,MT,BARRA DO BUGRES,510170,,823,0,30344
2014,CENTRO-OESTE,MT,BARRA DO GARCAS,510180,,322,0,57764
2014,CENTRO-OESTE,MT,BOM JESUS DO ARAGUAIA,510185,,281,0,5690
2014,CENTRO-OESTE,MT,CACERES,510250,,18885,0,66968
2014,CENTRO-OESTE,MT,CAMPINAPOLIS,510260,,1552,0,7621
2014,CENTRO-OESTE,MT,CAMPO NOVO DO PARECIS,510263,,7821,0,25340
2014,CENTRO-OESTE,MT,CAMPOS DE JULIO,510268,,0,0,682
2014,CENTRO-OESTE,MT,CAMPO VERDE,510267,,9197,46,29890
2014,CENTRO-OESTE,MT,CANARANA,510270,,4787,0,15749
2014,CENTRO-OESTE,MT,CARLINDA,510279,,1865,0,6005
2014,CENTRO-OESTE,MT,CASTANHEIRA,510285,,16,0,5493
2014,CENTRO-OESTE,MT,CHAPADA DOS GUIMARAES,510300,,50,0,18297
2014,CENTRO-OESTE,MT,CLAUDIA,510305,,30,0,10791
2014,CENTRO-OESTE,MT,COCALINHO,510310,,1711,0,5321
2014,CENTRO-OESTE,MT,COLIDER,510320,,207,0,24127
2014,CENTRO-OESTE,MT,COLNIZA,510325,,19,0,6865
2014,CENTRO-OESTE,MT,COMODORO,510330,,4888,0,16033
2014,CENTRO-OESTE,MT,CONFRESA,510335,,3363,17,11569
2014,CENTRO-OESTE,MT,CONQUISTA D'OESTE,510336,,822,14,2737
2014,CENTRO-OESTE,MT,CUIABA,510340,,39528,0,495422
2014,CENTRO-OESTE,MT,DENISE,510345,,21,0,7172
2014,CENTRO-OESTE,MT,DIAMANTINO,510350,,5702,0,19672
2014,CENTRO-OESTE,MT,DOM AQUINO,510360,,21,0,8090
2014,CENTRO-OESTE,MT,FELIZ NATAL,510370,,0,0,11872
2014,CENTRO-OESTE,MT,GAUCHA DO NORTE,510385,,10,0,6740
2014,CENTRO-OESTE,MT,GENERAL CARNEIRO,510390,,0,0,3802
2014,CENTRO-OESTE,MT,GLORIA D'OESTE,510395,,838,0,2540
2014,CENTRO-OESTE,MT,GUARANTA DO NORTE,510410,,69,35,23975
2014,CENTRO-OESTE,MT,GUIRATINGA,510420,,574,0,10922
2014,CENTRO-OESTE,MT,IPIRANGA DO NORTE,510452,,1579,6,5148
2014,CENTRO-OESTE,MT,ITANHANGA,510454,,306,0,5338
2014,CENTRO-OESTE,MT,ITAUBA,510455,,2,0,3761
2014,CENTRO-OESTE,MT,ITIQUIRA,510460,,1796,0,5568
2014,CENTRO-OESTE,MT,JACIARA,510480,,89,0,26155
2014,CENTRO-OESTE,MT,JANGADA,510490,,79,6,4089
2014,CENTRO-OESTE,MT,JUARA,510510,,8752,761,28444
2014,CENTRO-OESTE,MT,JUINA,510515,,68,0,22301
2014,CENTRO-OESTE,MT,JURUENA,510517,,1823,0,6399
2014,CENTRO-OESTE,MT,JUSCIMEIRA,510520,,2001,0,6668
2014,CENTRO-OESTE,MT,LAMBARI D'OESTE,510523,,1133,0,3648
2014,CENTRO-OESTE,MT,LUCAS DO RIO VERDE,510525,,1,0,52800
2014,CENTRO-OESTE,MT,LUCIARA,510530,,529,0,1793
2014,CENTRO-OESTE,MT,MARCELANDIA,510558,,2876,0,9203
2014,CENTRO-OESTE,MT,MATUPA,510560,,3831,0,12681
2014,CENTRO-OESTE,MT,MIRASSOL D'OESTE,510562,,6894,28,22850
2014,CENTRO-OESTE,MT,NOBRES,510590,,4388,0,14568
2014,CENTRO-OESTE,MT,NORTELANDIA,510600,,11,0,5763
2014,CENTRO-OESTE,MT,NOSSA SENHORA DO LIVRAMENTO,510610,,3279,153,10981
2014,CENTRO-OESTE,MT,NOVA BANDEIRANTES,510615,,1155,0,3892
2014,CENTRO-OESTE,MT,NOVA BRASILANDIA,510620,,12,0,3925
2014,CENTRO-OESTE,MT,NOVA CANAA DO NORTE,510621,,21,0,6789
2014,CENTRO-OESTE,MT,NOVA GUARITA,510880,,851,0,2757
2014,CENTRO-OESTE,MT,NOVA LACERDA,510618,,1134,181,3754
2014,CENTRO-OESTE,MT,NOVA MARILANDIA,510885,,0,0,2552
2014,CENTRO-OESTE,MT,NOVA MARINGA,510890,,982,0,3378
2014,CENTRO-OESTE,MT,NOVA MONTE VERDE,510895,,0,0,160
2014,CENTRO-OESTE,MT,NOVA MUTUM,510622,,11,0,36648
2014,CENTRO-OESTE,MT,NOVA NAZARE,510617,,0,0,3184
2014,CENTRO-OESTE,MT,NOVA OLIMPIA,510623,,4741,0,16167
2014,CENTRO-OESTE,MT,NOVA SANTA HELENA,510619,,913,0,2840
2014,CENTRO-OESTE,MT,NOVA UBIRATA,510624,,2765,0,8820
2014,CENTRO-OESTE,MT,NOVA XAVANTINA,510625,,60,0,19341
2014,CENTRO-OESTE,MT,NOVO HORIZONTE DO NORTE,510627,,812,3,2542
2014,CENTRO-OESTE,MT,NOVO MUNDO,510626,,741,89,2408
2014,CENTRO-OESTE,MT,NOVO SANTO ANTONIO,510631,,662,0,2049
2014,CENTRO-OESTE,MT,NOVO SAO JOAQUIM,510628,,115,5,5572
2014,CENTRO-OESTE,MT,PARANAITA,510629,,1858,1,6113
2014,CENTRO-OESTE,MT,PARANATINGA,510630,,2576,0,18010
2014,CENTRO-OESTE,MT,PEDRA PRETA,510637,,4538,0,13886
2014,CENTRO-OESTE,MT,PEIXOTO DE AZEVEDO,510642,,5917,0,20828
2014,CENTRO-OESTE,MT,PLANALTO DA SERRA,510645,,8,8,2678
2014,CENTRO-OESTE,MT,POCONE,510650,,5890,60,21028
2014,CENTRO-OESTE,MT,PONTAL DO ARAGUAIA,510665,,10,0,5544
2014,CENTRO-OESTE,MT,PONTE BRANCA,510670,,31,1,90
2014,CENTRO-OESTE,MT,PONTES E LACERDA,510675,,12042,78,40923
2014,CENTRO-OESTE,MT,PORTO DOS GAUCHOS,510680,,1345,5,5365
2014,CENTRO-OESTE,MT,PORTO ESPERIDIAO,510682,,1711,9,5920
2014,CENTRO-OESTE,MT,POXOREO,510700,,296,0,12083
2014,CENTRO-OESTE,MT,PRIMAVERA DO LESTE,510704,,15013,93,55450
2014,CENTRO-OESTE,MT,QUERENCIA,510706,,3735,0,13185
2014,CENTRO-OESTE,MT,RESERVA DO CABACAL,510715,,695,7,2155
2014,CENTRO-OESTE,MT,RIBEIRAO CASCALHEIRA,510718,,2712,15,8868
2014,CENTRO-OESTE,MT,RIBEIRAOZINHO,510719,,55,0,2235
2014,CENTRO-OESTE,MT,RIO BRANCO,510720,,1684,0,5052
2014,CENTRO-OESTE,MT,RONDONOPOLIS,510760,,62334,0,196353
2014,CENTRO-OESTE,MT,ROSARIO OESTE,510770,,39,0,12574
2014,CENTRO-OESTE,MT,SALTO DO CEU,510775,,1131,0,3427
2014,CENTRO-OESTE,MT,SANTA CARMEM,510724,,14,6,3842
2014,CENTRO-OESTE,MT,SANTA RITA DO TRIVELATO,510776,,526,0,1731
2014,CENTRO-OESTE,MT,SANTO AFONSO,510726,,6,0,1865
2014,CENTRO-OESTE,MT,SANTO ANTONIO DO LESTE,510779,,619,0,2228
2014,CENTRO-OESTE,MT,SANTO ANTONIO DO LEVERGER,510780,,2645,0,8623
2014,CENTRO-OESTE,MT,SAO FELIX DO ARAGUAIA,510785,,2403,0,7712
2014,CENTRO-OESTE,MT,SAO JOSE DO POVO,510729,,609,0,1894
2014,CENTRO-OESTE,MT,SAO JOSE DO RIO CLARO,510730,,46,0,13595
2014,CENTRO-OESTE,MT,SAO JOSE DOS QUATRO MARCOS,510710,,3333,0,10580
2014,CENTRO-OESTE,MT,SAO PEDRO DA CIPA,510740,,72,0,3420
2014,CENTRO-OESTE,MT,SAPEZAL,510787,,2,0,19746
2014,CENTRO-OESTE,MT,SERRA NOVA DOURADA,510788,,1,0,1306
2014,CENTRO-OESTE,MT,SINOP,510790,,22222,52,111018
2014,CENTRO-OESTE,MT,SORRISO,510792,,5223,120,56653
2014,CENTRO-OESTE,MT,TABAPORA,510794,,2192,0,7015
2014,CENTRO-OESTE,MT,TANGARA DA SERRA,510795,,292,0,72220
2014,CENTRO-OESTE,MT,TAPURAH,510800,,2878,0,10534
2014,CENTRO-OESTE,MT,TERRA NOVA DO NORTE,510805,,1343,0,4230
2014,CENTRO-OESTE,MT,TESOURO,510810,,7,0,2250
2014,CENTRO-OESTE,MT,TORIXOREU,510820,,10,21,3653
2014,CENTRO-OESTE,MT,UNIAO DO SUL,510830,,8,4,2689
2014,CENTRO-OESTE,MT,VALE DE SAO DOMINGOS,510835,,653,0,2071
2014,CENTRO-OESTE,MT,VARZEA GRANDE,510840,,25055,763,238603
2014,CENTRO-OESTE,MT,VERA,510850,,84,0,7127
2014,CENTRO-OESTE,MT,VILA BELA DA SANTISSIMA TRINDADE,510550,,380,0,5119
2014,NORDESTE,AL,AGUA BRANCA,270010,CASAL,2168,0,8889
2014,NORDESTE,AL,ANADIA,270020,,22,0,1462
2014,NORDESTE,AL,ANADIA,270020,CASAL,2282,0,8512
2014,NORDESTE,AL,ARAPIRACA,270030,,1081,0,4321
2014,NORDESTE,AL,ARAPIRACA,270030,CASAL,43124,0,157834
2014,NORDESTE,AL,ATALAIA,270040,,7944,0,32452
2014,NORDESTE,AL,BARRA DE SANTO ANTONIO,270050,,864,0,14822
2014,NORDESTE,AL,BARRA DE SAO MIGUEL,270060,,143,0,792
2014,NORDESTE,AL,BARRA DE SAO MIGUEL,270060,CASAL,0,1775,7440
2014,NORDESTE,AL,BATALHA,270070,CASAL,0,0,11765
2014,NORDESTE,AL,BELEM,270080,,901,0,3493
2014,NORDESTE,AL,BELO MONTE,270090,CASAL,5,0,2250
2014,NORDESTE,AL,BOCA DA MATA,270100,,4017,0,16751
2014,NORDESTE,AL,BRANQUINHA,270110,,197,0,7281
2014,NORDESTE,AL,CACIMBINHAS,270120,CASAL,539,0,1897
2014,NORDESTE,AL,CAJUEIRO,270130,,4682,0,19384
2014,NORDESTE,AL,CAMPESTRE,270135,,11,15,6911
2014,NORDESTE,AL,CAMPO ALEGRE,270140,,3844,0,29984
2014,NORDESTE,AL,CAMPO ALEGRE,270140,CASAL,1514,0,7025
2014,NORDESTE,AL,CAMPO GRANDE,270150,CASAL,19,0,7167
2014,NORDESTE,AL,CANAPI,270160,,0,0,39
2014,NORDESTE,AL,CANAPI,270160,CASAL,1543,0,5941
2014,NORDESTE,AL,CAPELA,270170,,791,0,3372
2014,NORDESTE,AL,CAPELA,270170,CASAL,2686,0,10771
2014,NORDESTE,AL,CARNEIROS,270180,CASAL,1182,0,4704
2014,NORDESTE,AL,CHA PRETA,270190,,1267,0,4916
2014,NORDESTE,AL,COITE DO NOIA,270200,,92,0,2015
2014,NORDESTE,AL,COITE DO NOIA,270200,CASAL,926,0,3389
2014,NORDESTE,AL,COLONIA LEOPOLDINA,270210,,14,0,620
2014,NORDESTE,AL,COLONIA LEOPOLDINA,270210,CASAL,3964,0,15063
2014,NORDESTE,AL,COQUEIRO SECO,270220,,572,0,2223
2014,NORDESTE,AL,COQUEIRO SECO,270220,CASAL,1113,0,4040
2014,NORDESTE,AL,CORURIPE,270230,,8535,0,47055
2014,NORDESTE,AL,CRAIBAS,270235,,4,0,548
2014,NORDESTE,AL,CRAIBAS,270235,CASAL,3513,0,13385
2014,NORDESTE,AL,DELMIRO GOUVEIA,270240,,1,0,4
2014,NORDESTE,AL,DELMIRO GOUVEIA,270240,CASAL,1331,0,36746
2014,NORDESTE,AL,DOIS RIACHOS,270250,CASAL,978,0,3619
2014,NORDESTE,AL,ESTRELA DE ALAGOAS,270255,CASAL,1848,0,6652
2014,NORDESTE,AL,FEIRA GRANDE,270260,,594,0,7486
2014,NORDESTE,AL,FEIRA GRANDE,270260,CASAL,19,0,6002
2014,NORDESTE,AL,FELIZ DESERTO,270270,,839,21,4425
2014,NORDESTE,AL,FLEXEIRAS,270280,,397,0,2195
2014,NORDESTE,AL,FLEXEIRAS,270280,CASAL,2128,0,8214
2014,NORDESTE,AL,GIRAU DO PONCIANO,270290,,200,0,968
2014,NORDESTE,AL,GIRAU DO PONCIANO,270290,CASAL,3879,0,15632
2014,NORDESTE,AL,IBATEGUARA,270300,,8,0,1230
2014,NORDESTE,AL,IBATEGUARA,270300,CASAL,64,0,7554
2014,NORDESTE,AL,IGACI,270310,,368,0,4606
2014,NORDESTE,AL,IGACI,270310,CASAL,3581,0,12677
2014,NORDESTE,AL,IGREJA NOVA,270320,,1959,0,9867
2014,NORDESTE,AL,IGREJA NOVA,270320,CASAL,2293,0,8507
2014,NORDESTE,AL,INHAPI,270330,,4,0,55
2014,NORDESTE,AL,INHAPI,270330,CASAL,1796,0,7076
2014,NORDESTE,AL,JACARE DOS HOMENS,270340,CASAL,64,0,4107
2014,NORDESTE,AL,JACUIPE,270350,,181,1,3098
2014,NORDESTE,AL,JACUIPE,270350,CASAL,841,0,3473
2014,NORDESTE,AL,JAPARATINGA,270360,,234,0,3084
2014,NORDESTE,AL,JAPARATINGA,270360,CASAL,13,0,4236
2014,NORDESTE,AL,JARAMATAIA,270370,CASAL,832,0,3278
2014,NORDESTE,AL,JEQUIA DA PRAIA,270375,,1784,0,9203
2014,NORDESTE,AL,JOAQUIM GOMES,270380,,102,0,1710
2014,NORDESTE,AL,JOAQUIM GOMES,270380,CASAL,36,0,15819
2014,NORDESTE,AL,JUNDIA,270390,,26,0,319
2014,NORDESTE,AL,JUNDIA,270390,CASAL,735,0,2727
2014,NORDESTE,AL,JUNQUEIRO,270400,,1553,0,15779
2014,NORDESTE,AL,JUNQUEIRO,270400,CASAL,2395,0,8957
2014,NORDESTE,AL,LAGOA DA CANOA,270410,,498,0,1964
2014,NORDESTE,AL,LAGOA DA CANOA,270410,CASAL,2762,0,10468
2014,NORDESTE,AL,LIMOEIRO DE ANADIA,270420,,1071,0,8976
2014,NORDESTE,AL,MACEIO,270430,,692,0,20705
2014,NORDESTE,AL,MACEIO,270430,CASAL,12728,1,553929
2014,NORDESTE,AL,MAJOR ISIDORO,270440,,0,0,74
2014,NORDESTE,AL,MAJOR ISIDORO,270440,CASAL,22,0,8147
2014,NORDESTE,AL,MARAGOGI,270450,,1963,0,9388
2014,NORDESTE,AL,MARAGOGI,270450,CASAL,48,0,18905
2014,NORDESTE,AL,MARAVILHA,270460,CASAL,1582,0,6059
2014,NORDESTE,AL,MARECHAL DEODORO,270470,,7881,0,41693
2014,NORDESTE,AL,MARIBONDO,270480,,127,0,879
2014,NORDESTE,AL,MARIBONDO,270480,CASAL,2496,0,8886
2014,NORDESTE,AL,MAR VERMELHO,270490,,161,0,635
2014,NORDESTE,AL,MAR VERMELHO,270490,CASAL,477,0,1670
2014,NORDESTE,AL,MATA GRANDE,270500,CASAL,44,0,11993
2014,NORDESTE,AL,MATRIZ DE CAMARAGIBE,270510,,0,0,11990
2014,NORDESTE,AL,MATRIZ DE CAMARAGIBE,270510,CASAL,3111,0,12475
2014,NORDESTE,AL,MESSIAS,270520,,411,0,6649
2014,NORDESTE,AL,MESSIAS,270520,CASAL,22,0,9607
2014,NORDESTE,AL,MINADOR DO NEGRAO,270530,,0,0,72
2014,NORDESTE,AL,MINADOR DO NEGRAO,270530,CASAL,5,0,1903
2014,NORDESTE,AL,MONTEIROPOLIS,270540,CASAL,1182,0,4823
2014,NORDESTE,AL,MURICI,270550,,3,0,1425
2014,NORDESTE,AL,MURICI,270550,CASAL,1941,0,15841
2014,NORDESTE,AL,NOVO LINO,270560,,2,0,641
2014,NORDESTE,AL,NOVO LINO,270560,CASAL,1922,0,7169
2014,NORDESTE,AL,OLHO D'AGUA DAS FLORES,270570,,0,0,37
2014,NORDESTE,AL,OLHO D'AGUA DAS FLORES,270570,CASAL,5,0,1882
2014,NORDESTE,AL,OLHO D'AGUA DO CASADO,270580,CASAL,39,0,4114
2014,NORDESTE,AL,OLHO D'AGUA GRANDE,270590,,16,0,1995
2014,NORDESTE,AL,OLHO D'AGUA GRANDE,270590,CASAL,5,0,2128
2014,NORDESTE,AL,OLIVENCA,270600,,687,0,3591
2014,NORDESTE,AL,OLIVENCA,270600,CASAL,1385,0,5263
2014,NORDESTE,AL,OURO BRANCO,270610,CASAL,1183,0,4353
2014,NORDESTE,AL,PALESTINA,270620,,54,0,216
2014,NORDESTE,AL,PALESTINA,270620,CASAL,91,0,4375
2014,NORDESTE,AL,PALMEIRA DOS INDIOS,270630,,164,1,1455
2014,NORDESTE,AL,PALMEIRA DOS INDIOS,270630,CASAL,18252,0,62787
2014,NORDESTE,AL,PAO DE ACUCAR,270640,,19,0,7507
2014,NORDESTE,AL,PAO DE ACUCAR,270640,CASAL,0,0,0
2014,NORDESTE,AL,PARICONHA,270642,,0,0,394
2014,NORDESTE,AL,PARICONHA,270642,CASAL,1289,0,5079
2014,NORDESTE,AL,PARIPUEIRA,270644,,62,0,3447
2014,NORDESTE,AL,PARIPUEIRA,270644,CASAL,21,935,8760
2014,NORDESTE,AL,PASSO DE CAMARAGIBE,270650,CASAL,1896,0,7489
2014,NORDESTE,AL,PAULO JACINTO,270660,,20,0,70
2014,NORDESTE,AL,PAULO JACINTO,270660,CASAL,61,0,7255
2014,NORDESTE,AL,PENEDO,270670,,4785,0,63473
2014,NORDESTE,AL,PIACABUCU,270680,,2,0,1882
2014,NORDESTE,AL,PIACABUCU,270680,CASAL,11,0,11111
2014,NORDESTE,AL,PILAR,270690,,727,0,10313
2014,NORDESTE,AL,PILAR,270690,CASAL,5812,0,21911
2014,NORDESTE,AL,PINDOBA,270700,,0,0,303
2014,NORDESTE,AL,PINDOBA,270700,CASAL,378,0,1425
2014,NORDESTE,AL,PIRANHAS,270710,,1,0,202
2014,NORDESTE,AL,PIRANHAS,270710,CASAL,24,0,9916
2014,NORDESTE,AL,POCO DAS TRINCHEIRAS,270720,CASAL,6,0,2732
2014,NORDESTE,AL,PORTO CALVO,270730,,316,0,18240
2014,NORDESTE,AL,PORTO DE PEDRAS,270740,,374,0,9226
2014,NORDESTE,AL,PORTO DE PEDRAS,270740,CASAL,844,0,3165
2014,NORDESTE,AL,PORTO REAL DO COLEGIO,270750,,3229,0,19009
2014,NORDESTE,AL,QUEBRANGULO,270760,,15,0,134
2014,NORDESTE,AL,QUEBRANGULO,270760,CASAL,22,0,8490
2014,NORDESTE,AL,RIO LARGO,270770,,1,0,1139
2014,NORDESTE,AL,RIO LARGO,270770,CASAL,2064,0,51248
2014,NORDESTE,AL,ROTEIRO,270780,,1052,0,4768
2014,NORDESTE,AL,SANTA LUZIA DO NORTE,270790,,166,1,1703
2014,NORDESTE,AL,SANTA LUZIA DO NORTE,270790,CASAL,10,25,5505
2014,NORDESTE,AL,SANTANA DO IPANEMA,270800,,7,0,66
2014,NORDESTE,AL,SANTANA DO IPANEMA,270800,CASAL,9345,0,35044
2014,NORDESTE,AL,SANTANA DO MUNDAU,270810,,14,0,11090
2014,NORDESTE,AL,SAO BRAS,270820,,654,0,2475
2014,NORDESTE,AL,SAO BRAS,270820,CASAL,1231,0,4518
2014,NORDESTE,AL,SAO JOSE DA LAJE,270830,,4545,0,24848
2014,NORDESTE,AL,SAO JOSE DA TAPERA,270840,,0,0,42
2014,NORDESTE,AL,SAO JOSE DA TAPERA,270840,CASAL,39,0,13964
2014,NORDESTE,AL,SAO LUIS DO QUITUNDE,270850,,71,0,37997
2014,NORDESTE,AL,SAO MIGUEL DOS CAMPOS,270860,,6702,0,56538
2014,NORDESTE,AL,SAO MIGUEL DOS MILAGRES,270870,,0,0,8222
2014,NORDESTE,AL,SAO SEBASTIAO,270880,,29,0,14382
2014,NORDESTE,AL,SAO SEBASTIAO,270880,CASAL,0,0,7708
2014,NORDESTE,AL,SATUBA,270890,,329,0,1332
2014,NORDESTE,AL,SATUBA,270890,CASAL,2457,0,9386
2014,NORDESTE,AL,SENADOR RUI PALMEIRA,270895,CASAL,925,0,3941
2014,NORDESTE,AL,TANQUE D'ARCA,270900,,104,0,3940
2014,NORDESTE,AL,TAQUARANA,270910,,48,0,241
2014,NORDESTE,AL,TAQUARANA,270910,CASAL,1895,0,6727
2014,NORDESTE,AL,TEOTONIO VILELA,270915,,915,89,43850
2014,NORDESTE,AL,TRAIPU,270920,,63,0,4684
2014,NORDESTE,AL,TRAIPU,270920,CASAL,2116,0,8527
2014,NORDESTE,AL,UNIAO DOS PALMARES,270930,,17080,70717,64933
2014,NORDESTE,AL,VICOSA,270940,,381,20,26285
2014,NORDESTE,BA,ABARE,290020,EMBASA,1872,1872,11316
2014,NORDESTE,BA,ACAJUTIBA,290030,EMBASA,0,0,14200
2014,NORDESTE,BA,ADUSTINA,290035,EMBASA,3234,0,11222
2014,NORDESTE,BA,AGUA FRIA,290040,EMBASA,2118,0,7244
2014,NORDESTE,BA,AIQUARA,290060,EMBASA,16,0,3414
2014,NORDESTE,BA,ALAGOINHAS,290070,,31224,0,148745
2014,NORDESTE,BA,ALCOBACA,290080,EMBASA,5002,0,21067
2014,NORDESTE,BA,ALMADINA,290090,EMBASA,10,0,6118
2014,NORDESTE,BA,AMARGOSA,290100,,430,12,1806
2014,NORDESTE,BA,AMARGOSA,290100,EMBASA,866,0,35749
2014,NORDESTE,BA,AMELIA RODRIGUES,290110,,11,0,44
2014,NORDESTE,BA,AMELIA RODRIGUES,290110,EMBASA,3676,0,12940
2014,NORDESTE,BA,AMERICA DOURADA,290115,EMBASA,4445,0,16358
2014,NORDESTE,BA,ANAGE,290120,EMBASA,2195,0,7726
2014,NORDESTE,BA,ANDARAI,290130,EMBASA,33,0,10566
2014,NORDESTE,BA,ANDORINHA,290135,,90,0,270
2014,NORDESTE,BA,ANDORINHA,290135,EMBASA,3665,0,11435
2014,NORDESTE,BA,ANGICAL,290140,EMBASA,32,0,7518
2014,NORDESTE,BA,ANGUERA,290150,EMBASA,1578,0,6375
2014,NORDESTE,BA,ANTAS,290160,EMBASA,3363,0,12309
2014,NORDESTE,BA,ANTONIO CARDOSO,290170,EMBASA,2245,0,8980
2014,NORDESTE,BA,ANTONIO GONCALVES,290180,EMBASA,8,0,10739
2014,NORDESTE,BA,APORA,290190,EMBASA,36,0,17805
2014,NORDESTE,BA,APUAREMA,290195,,3,0,707
2014,NORDESTE,BA,APUAREMA,290195,EMBASA,1988,0,6938
2014,NORDESTE,BA,ARACAS,290205,,1580,0,6905
2014,NORDESTE,BA,ARACATU,290200,,5,0,19
2014,NORDESTE,BA,ARACATU,290200,EMBASA,32,0,12107
2014,NORDESTE,BA,ARACI,290210,EMBASA,7262,0,27523
2014,NORDESTE,BA,ARAMARI,290220,,416,0,1556
2014,NORDESTE,BA,ARAMARI,290220,EMBASA,1958,0,7323
2014,NORDESTE,BA,ARATACA,290225,EMBASA,1585,0,5763
2014,NORDESTE,BA,ARATUIPE,290230,,102,0,364
2014,NORDESTE,BA,ARATUIPE,290230,EMBASA,1955,0,6921
2014,NORDESTE,BA,AURELINO LEAL,290240,EMBASA,2847,0,11427
2014,NORDESTE,BA,BAIANOPOLIS,290250,EMBASA,43,0,3765
2014,NORDESTE,BA,BAIXA GRANDE,290260,,2053,0,8611
2014,NORDESTE,BA,BAIXA GRANDE,290260,EMBASA,3794,0,13317
2014,NORDESTE,BA,BANZAE,290265,EMBASA,1733,0,6741
2014,NORDESTE,BA,BARRA DA ESTIVA,290280,,40,0,20358
2014,NORDESTE,BA,BARRA DA ESTIVA,290280,EMBASA,3,0,1169
2014,NORDESTE,BA,BARRA DO CHOCA,290290,EMBASA,520,0,24580
2014,NORDESTE,BA,BARRA DO MENDES,290300,EMBASA,3334,0,11336
2014,NORDESTE,BA,BARRA DO ROCHA,290310,,34,0,116
2014,NORDESTE,BA,BARRA DO ROCHA,290310,EMBASA,1492,0,5207
2014,NORDESTE,BA,BARREIRAS,290320,EMBASA,7,0,142380
2014,NORDESTE,BA,BARRO ALTO,290323,EMBASA,95,0,7144
2014,NORDESTE,BA,BARROCAS,290327,EMBASA,1645,0,6021
2014,NORDESTE,BA,BELMONTE,290340,EMBASA,6354,0,21540
2014,NORDESTE,BA,BELO CAMPO,290350,EMBASA,2295,0,8400
2014,NORDESTE,BA,BIRITINGA,290360,EMBASA,1568,0,5629
2014,NORDESTE,BA,BOA NOVA,290370,EMBASA,2878,0,10476
2014,NORDESTE,BA,BOA VISTA DO TUPIM,290380,EMBASA,2519,0,10061
